price,bedrooms,size,location,property_type,date_sold
12000000,2,118,Kileleshwa,Apartment,17/11/2021
24000000,3,205,Lavington,Apartment,14/08/2025
22140000,3,217,Kilimani,Apartment,10/12/2024
10110000,2,99,Kilimani,Apartment,17/04/2024
6600000,1,64,Kileleshwa,Apartment,30/07/2023
10110000,2,99,Kilimani,Apartment,09/06/2023
6600000,1,64,Kileleshwa,Apartment,19/11/2021
24000000,3,205,Kileleshwa,Apartment,09/03/2022
11800000,2,120,Kilimani,Apartment,17/10/2024
13860000,2,102,Westlands,Apartment,13/11/2022
6800000,2,68,Kilimani,Apartment,07/12/2021
20100000,4,200,Kilimani,Apartment,07/10/2022
11000000,3,110,Kileleshwa,Apartment,08/07/2022
4000000,1,40,Syokimau,Apartment,13/12/2021
4800000,1,50,Syokimau,Apartment,27/07/2024
4800000,1,50,Syokimau,Apartment,22/02/2025
350000000,6,700,Runda,House,19/10/2024
65000000,4,100,Lavington,Apartment,22/04/2022
6800000,2,68,Kilimani,Apartment,15/10/2024
12500000,2,41,Kileleshwa,Apartment,03/01/2022
10500000,2,100,Kilimani,Apartment,26/09/2025
7900000,1,75,Kilimani,Apartment,25/08/2024
4900000,1,45,Kilimani,Apartment,28/11/2023
26800000,4,269,Kilimani,Apartment,02/08/2025
26000000,4,260,Kilimani,Apartment,14/01/2021
16000000,3,160,Kilimani,Apartment,05/05/2025
16000000,3,160,Kilimani,Apartment,08/11/2021
11800000,2,120,Kilimani,Apartment,05/01/2023
10500000,2,110,Kilimani,Apartment,08/05/2022
8500000,2,82,Kilimani,Apartment,09/09/2024
6800000,1,65,Kilimani,Apartment,07/09/2025
62500000,6,446,Kilimani,Apartment,05/08/2022
34000000,5,302,Kilimani,Apartment,15/12/2024
25800000,4,230,Kilimani,Apartment,01/12/2025
22000000,3,202,Kilimani,Apartment,20/07/2024
12000000,2,96,Kilimani,Apartment,12/12/2024
20010000,1,9153,Westlands,Apartment,25/09/2021
10757000,2,10757,Westlands,Apartment,16/02/2023
8000000,3,80,Syokimau,Apartment,06/07/2021
11000000,3,110,Kilimani,Apartment,25/11/2021
8000000,1,78,Kileleshwa,Apartment,20/04/2025
9000000,1,90,Kileleshwa,Apartment,15/11/2022
10000000,2,96,Kileleshwa,Apartment,21/08/2023
15000000,2,166,Kileleshwa,Apartment,28/08/2021
18000000,3,180,Kileleshwa,Apartment,26/08/2021
18000000,3,180,Kileleshwa,Apartment,26/12/2025
20500000,3,208,Kileleshwa,Apartment,15/10/2021
20000000,3,212,Kileleshwa,Apartment,06/05/2022
20500000,3,226,Kileleshwa,Apartment,01/03/2022
21000000,3,236,Kileleshwa,Apartment,08/11/2022
23000000,4,251,Kileleshwa,Apartment,31/12/2025
23600000,4,260,Kileleshwa,Apartment,03/06/2021
8500000,1,72,Westlands,Apartment,29/06/2025
7600000,1,67,Westlands,Apartment,28/08/2024
8500000,1,72,Westlands,Apartment,20/07/2023
7600000,1,67,Westlands,Apartment,18/09/2024
23000000,4,251,Kileleshwa,Apartment,07/10/2025
20300000,2,90,Watamu,House,03/07/2025
15100000,3,118,Westlands,Apartment,25/12/2023
4000000,1,40,Kileleshwa,Apartment,25/04/2021
8300000,1,69,Westlands,Apartment,14/12/2023
7800000,1,65,Westlands,Apartment,21/05/2024
20950000,3,851,Westlands,Apartment,02/02/2021
6600000,1,60,Parklands,Apartment,30/01/2021
13500000,3,123,Syokimau,Apartment,17/08/2021
11000000,3,110,Lavington,Apartment,14/04/2024
350000000,4,500,Runda,House,13/01/2024
13500000,4,176,Syokimau,Apartment,29/07/2025
13500000,4,176,Syokimau,Apartment,01/11/2024
13500000,4,176,Syokimau,Apartment,09/10/2021
4680000,1,50,Lower Kabete,Apartment,10/11/2025
8700000,1,68,Westlands,Apartment,31/10/2025
15800000,4,82,Nyali,Apartment,18/08/2023
4000000,1,40,Kileleshwa,Apartment,12/07/2025
30000000,3,532,Lavington,Apartment,26/10/2025
8000000,2,80,Westlands,Apartment,03/07/2025
7600000,2,76,Westlands,Apartment,17/10/2024
15620000,3,142,Westlands,Apartment,08/05/2025
7500000,1,65,Westlands,Apartment,13/12/2024
100000000,5,300,Lavington,House,21/04/2022
8500000,2,85,Kileleshwa,Apartment,06/05/2024
5700000,1,60,Syokimau,Apartment,19/04/2025
8000000,3,120,Nakuru East,Apartment,25/09/2024
8800000,1,62,Westlands,Apartment,17/06/2022
6800000,2,68,Kileleshwa,Apartment,08/03/2025
8700000,1,68,Westlands,Apartment,29/03/2023
15100000,3,115,Westlands,Apartment,29/08/2023
11700000,2,87,Westlands,Apartment,13/06/2025
13500000,2,145,Kileleshwa,Apartment,08/11/2023
35000000,4,650,Runda,House,11/11/2025
193000000,5,450,Karen,House,25/05/2024
20100000,4,200,Lavington,Apartment,09/11/2023
4000000,1,40,Kilimani,Apartment,01/02/2025
8700000,1,68,Westlands,Apartment,09/11/2023
8700000,1,68,Westlands,Apartment,15/07/2021
9000000,1,81,Westlands,Apartment,09/08/2022
9000000,1,81,Westlands,Apartment,19/08/2025
8700000,1,68,Westlands,Apartment,22/04/2024
9000000,1,81,Westlands,Apartment,14/03/2025
4800000,1,50,Syokimau,Apartment,26/10/2021
5360000,1,48,Kileleshwa,Apartment,15/06/2021
8400000,1,78,Westlands,Apartment,12/03/2023
8700000,1,68,Westlands,Apartment,19/09/2022
125000000,5,600,Kitisuru,House,28/09/2025
11700000,2,120,Westlands,Apartment,15/12/2021
180000000,6,6,Muthaiga,House,18/02/2022
7500000,2,109,Syokimau,Apartment,07/11/2023
4000000,1,40,Syokimau,Apartment,01/07/2021
8000000,2,108,Syokimau,Apartment,16/12/2022
8000000,2,108,Syokimau,Apartment,04/08/2025
8000000,2,108,Syokimau,Apartment,04/03/2021
64000000,5,884,Kileleshwa,Apartment,27/01/2024
22000000,3,202,Kilimani,Apartment,11/06/2021
12700000,3,123,Syokimau,Apartment,25/03/2025
150000000,5,600,Lavington,House,19/04/2023
18500000,2,146,Westlands,Apartment,30/09/2021
18200000,2,145,Westlands,Apartment,15/01/2025
14800000,2,115,Westlands,Apartment,06/11/2025
6800000,2,68,Lavington,Apartment,23/11/2023
27200000,4,300,Westlands,Apartment,22/11/2025
37340000,3,153,Westlands,Apartment,30/07/2022
7500000,3,110,Athi River,Apartment,27/05/2025
7000000,2,70,Kileleshwa,Apartment,14/03/2025
109000000,4,400,Loresho,House,24/12/2022
12600000,2,94,Westlands,Apartment,02/03/2024
12600000,2,94,Westlands,Apartment,27/08/2022
20100000,4,200,Kileleshwa,Apartment,21/08/2025
90000000,5,455,Westlands,House,08/08/2023
70000000,5,450,Lavington,House,26/07/2021
9950000,4,143,Kitengela,House,14/07/2025
8500000,2,76,Syokimau,Apartment,19/07/2023
14600000,4,145,Kilimani,Apartment,28/07/2023
350000000,5,6,Runda,House,25/01/2022
400000000,4,455,Muthaiga,House,24/12/2025
12000000,3,120,Westlands,Apartment,06/12/2023
12000000,3,120,Westlands,Apartment,01/03/2023
12000000,3,120,Westlands,Apartment,11/09/2021
18000000,3,211,Kileleshwa,Apartment,06/02/2021
25000000,3,2500,Nyali,Apartment,31/07/2023
11500000,2,112,Kilimani,Apartment,04/07/2022
10500000,2,102,Kilimani,Apartment,06/12/2025
10500000,2,102,Kilimani,Apartment,29/01/2022
10500000,2,102,Kilimani,Apartment,23/06/2025
9500000,2,92,Kilimani,Apartment,11/10/2024
9500000,2,92,Kilimani,Apartment,05/04/2024
9500000,2,92,Kilimani,Apartment,22/11/2024
6900000,1,60,Kilimani,Apartment,04/10/2023
8500000,1,72,Westlands,Apartment,11/01/2023
7600000,1,67,Westlands,Apartment,11/06/2022
1790000,1,24,Lower Kabete,Apartment,25/02/2021
12300000,2,107,Westlands,Apartment,19/05/2024
8100000,2,90,Kileleshwa,Apartment,23/09/2025
5280000,1,48,Kileleshwa,Apartment,30/08/2023
5500000,1,50,Kileleshwa,Apartment,04/09/2025
5775000,1,55,Kileleshwa,Apartment,22/01/2021
6300000,1,60,Kileleshwa,Apartment,24/02/2023
87000000,4,400,Rosslyn,House,14/09/2021
14100000,2,105,Westlands,Apartment,02/03/2023
150000000,5,800,Karen,House,13/12/2023
150000000,5,800,Karen,House,26/02/2022
350000000,6,700,Runda,House,11/03/2021
350000000,6,700,Runda,House,17/11/2023
28000000,4,234,Kiambu,House,10/08/2022
125000000,5,630,Lavington,House,14/09/2021
260000000,6,600,Runda,House,30/03/2025
5100000,1,52,Kilimani,Apartment,19/12/2022
86000000,6,600,Lavington,House,25/11/2022
8000000,3,80,Syokimau,Apartment,20/12/2025
5100000,1,52,Kilimani,Apartment,03/05/2024
86000000,6,600,Lavington,House,04/08/2022
8000000,3,80,Syokimau,Apartment,14/01/2021
11000000,3,110,Kilimani,Apartment,01/09/2024
8000000,2,108,Syokimau,Apartment,08/03/2023
4800000,1,50,Syokimau,Apartment,26/03/2025
13500000,4,176,Syokimau,Apartment,03/07/2025
13000000,2,101,Westlands,Apartment,21/02/2024
7500000,1,56,Westlands,Apartment,18/10/2024
155000000,5,6,Lavington,House,09/01/2024
20100000,4,200,Kilimani,Apartment,12/06/2022
120000000,4,6,Loresho,House,07/02/2023
70000000,5,450,Lavington,House,08/04/2021
26000000,2,264,Kilimani,Apartment,12/09/2021
11000000,3,110,Kileleshwa,Apartment,31/03/2023
65000000,5,400,Lavington,House,17/04/2025
8400000,1,71,Westlands,Apartment,29/03/2023
8840000,1,68,Westlands,Apartment,31/05/2025
53000000,5,359,Kilimani,Apartment,02/07/2021
8400000,1,71,Westlands,Apartment,09/11/2024
44000000,4,276,Kilimani,Apartment,23/06/2024
2810000,1,30,Lower Kabete,Apartment,05/07/2023
9100000,2,74,Kilimani,Apartment,28/01/2022
12900000,2,8534,Westlands,Apartment,21/08/2022
26500000,4,230,Kilimani,Apartment,01/08/2021
33500000,5,302,Kilimani,Apartment,25/01/2023
11000000,3,110,Lavington,Apartment,09/05/2024
13500000,4,176,Syokimau,Apartment,02/05/2022
13500000,4,176,Syokimau,Apartment,09/03/2021
13500000,4,176,Syokimau,Apartment,10/10/2024
12500000,3,1400,Nyali,Apartment,22/01/2022
85000000,4,300,Loresho,House,20/12/2021
350000000,4,500,Runda,House,23/03/2022
7500000,2,109,Syokimau,Apartment,28/08/2024
13500000,4,176,Syokimau,Apartment,22/09/2024
19500000,3,150,Westlands,Apartment,12/08/2021
240000000,5,430,Runda,House,12/09/2025
15000000,3,186,Kileleshwa,Apartment,04/01/2023
18000000,4,260,Kileleshwa,Apartment,07/07/2022
25000000,4,340,Kileleshwa,Apartment,25/07/2021
15000000,3,186,Kileleshwa,Apartment,05/08/2023
18000000,4,260,Kileleshwa,Apartment,06/10/2021
25000000,4,340,Kileleshwa,Apartment,28/09/2024
15500000,2,122,Kilimani,Apartment,07/07/2024
14500000,2,117,Kilimani,Apartment,04/08/2024
18000000,4,260,Kileleshwa,Apartment,28/08/2022
7500000,2,102,Ruaka,Apartment,24/07/2024
150000000,5,546,Karen,House,05/01/2021
5600000,1,43,Westlands,Apartment,27/08/2025
12700000,2,120,Westlands,Apartment,25/01/2025
4800000,1,1,Syokimau,Apartment,18/02/2021
4800000,1,50,Syokimau,Apartment,15/03/2023
4800000,1,50,Syokimau,Apartment,20/05/2023
10500000,2,110,Kileleshwa,Apartment,27/03/2021
8700000,1,68,Westlands,Apartment,30/10/2023
9000000,1,81,Westlands,Apartment,05/02/2023
8700000,1,68,Westlands,Apartment,03/07/2025
10000000,2,59,Lavington,Apartment,03/02/2023
30500000,4,270,Westlands,Apartment,04/02/2021
13500000,4,176,Syokimau,Apartment,03/10/2024
13500000,4,176,Syokimau,Apartment,16/03/2023
260000000,5,7,Runda,House,10/07/2021
165000000,5,702,Karen,House,26/08/2025
12910000,2,85,Westlands,Apartment,23/10/2025
17030000,2,131,Westlands,Apartment,28/08/2021
10000000,2,59,Lavington,Apartment,03/10/2023
19030000,2,131,Westlands,Apartment,23/03/2025
17030000,2,131,Westlands,Apartment,21/12/2021
19030000,2,131,Westlands,Apartment,27/03/2023
2700000,1,35,Lenana,Apartment,03/11/2021
14000000,2,49,Westlands,Apartment,02/03/2021
13200000,2,113,Peponi,Apartment,10/11/2021
10600000,2,115,Kileleshwa,Apartment,11/04/2025
10600000,2,115,Kileleshwa,Apartment,11/07/2023
7900000,1,70,Upper Hill,Apartment,24/06/2025
11500000,2,115,Kileleshwa,Apartment,02/09/2021
15500000,3,129,Riverside,Apartment,17/11/2022
10600000,2,115,Kileleshwa,Apartment,20/07/2023
11500000,2,115,Kileleshwa,Apartment,07/03/2024
11500000,2,115,Kileleshwa,Apartment,13/03/2024
11500000,2,115,Kileleshwa,Apartment,12/03/2022
25000000,4,300,Kitisuru,House,23/02/2021
9700000,3,146,Syokimau,Apartment,14/11/2023
9700000,3,146,Syokimau,Apartment,11/10/2023
9700000,3,146,Syokimau,Apartment,08/05/2025
21000000,4,174,Riverside,Apartment,02/08/2025
15500000,3,129,Riverside,Apartment,13/11/2022
20100000,3,225,Kileleshwa,Apartment,08/08/2025
8000000,2,80,Westlands,Apartment,15/11/2023
8000000,2,80,Westlands,Apartment,16/02/2023
7600000,2,76,Westlands,Apartment,29/07/2022
15500000,3,150,Kileleshwa,Apartment,02/03/2021
4000000,1,40,Kileleshwa,Apartment,16/07/2022
11000000,3,139,Syokimau,Apartment,14/01/2022
8000000,2,107,Syokimau,Apartment,23/06/2022
6000000,1,73,Syokimau,Apartment,11/09/2023
8500000,3,166,Kitengela,House,02/03/2025
23200000,3,200,Westlands,Apartment,14/09/2024
7500000,2,98,Syokimau,Apartment,16/05/2024
7500000,2,98,Syokimau,Apartment,08/10/2021
6800000,2,68,Kileleshwa,Apartment,01/04/2025
20100000,4,200,Lavington,Apartment,15/06/2025
12600000,2,94,Westlands,Apartment,17/08/2023
17500000,2,146,Westlands,Apartment,14/04/2022
17400000,2,145,Westlands,Apartment,24/10/2021
18330000,2,141,Westlands,Apartment,06/06/2024
18330000,2,141,Westlands,Apartment,28/10/2025
1800000,1,24,Lower Kabete,Apartment,01/10/2023
18330000,2,141,Westlands,Apartment,09/10/2022
35000000,4,650,Runda,House,07/08/2022
260000000,6,800,Runda,House,16/11/2021
4000000,1,40,Syokimau,Apartment,15/06/2022
7500000,1.5,80,Westlands,Apartment,09/10/2023
12000000,3,120,Westlands,Apartment,23/11/2025
12000000,3,120,Westlands,Apartment,19/06/2022
80000000,4,350,Kileleshwa,House,07/01/2025
14100000,2,105,Westlands,Apartment,01/02/2021
11500000,2.5,120,Riverside,Apartment,09/01/2022
6800000,2,68,Lavington,Apartment,22/03/2024
6800000,2,68,Lavington,Apartment,10/10/2022
12000000,4,232232,Mtwapa,House,27/12/2023
7300000,3,145,Ngong,House,23/09/2021
7300000,3,145,Ngong,House,05/10/2022
7300000,3,145,Ngong,House,05/10/2024
13000000,3,130,Kileleshwa,Apartment,15/05/2022
21000000,3,192,Kileleshwa,Apartment,02/10/2025
14000000,2,90,Westlands,Apartment,24/12/2024
8700000,1,58,Westlands,Apartment,28/12/2022
9000000,1,58,Westlands,Apartment,31/05/2024
17000000,3,150,Loresho,Apartment,03/01/2023
85000000,5,450,Lavington,House,26/07/2023
85000000,5,450,Lavington,House,16/09/2022
150000000,5,450,Karen,House,03/09/2021
10305000,2,80,Kilimani,Apartment,02/07/2022
22950000,3,861,Westlands,Apartment,29/03/2025
15000000,4,150,Westlands,Apartment,16/08/2022
20100000,4,200,Lavington,Apartment,30/10/2021
13000000,4,130,Lavington,Apartment,19/10/2022
9950000,4,143,Kitengela,House,07/04/2021
115000000,5,743,Kyuna,House,18/06/2021
150000000,5,530,Runda,House,24/05/2024
15500000,2,138,Westlands,Apartment,07/12/2024
20100000,4,200,Kileleshwa,Apartment,08/10/2023
6600000,1,60,Parklands,Apartment,12/01/2021
11809000,2,82,Westlands,Apartment,12/01/2024
19018000,3,127,Westlands,Apartment,12/09/2025
400000000,4,455,Muthaiga,House,07/12/2022
13200000,2,113,Westlands,Apartment,21/06/2023
10300000,1,88,Westlands,Apartment,14/12/2023
4900000,1,49,Westlands,Apartment,27/12/2022
20100000,4,200,Lavington,Apartment,13/01/2022
23700000,3,220,Westlands,Apartment,08/03/2024
11000000,3,110,Kilimani,Apartment,31/12/2022
12000000,2,89,Westlands,Apartment,20/08/2021
10300000,1,88,Westlands,Apartment,27/08/2022
27000000,3,802,Kileleshwa,Apartment,08/12/2021
12500000,2,114,Riverside,Apartment,08/11/2022
12500000,2,114,Riverside,Apartment,11/01/2022
21200000,4,211,Kilimani,Apartment,26/01/2024
9000000,2,85,Kileleshwa,Apartment,21/04/2025
8000000,3,80,Syokimau,Apartment,26/02/2025
11000000,3,110,Kilimani,Apartment,04/10/2025
55000000,4,350053,Kilimani,Apartment,10/12/2023
11000000,3,110,Lavington,Apartment,14/09/2024
62500000,5,445,Kilimani,Apartment,16/07/2021
11000000,3,110,Kileleshwa,Apartment,03/08/2023
28100000,2,104,Westlands,Apartment,11/07/2021
13500000,1,52,Westlands,Apartment,22/10/2021
13500000,4,176,Syokimau,Apartment,21/03/2022
28100000,2,104,Westlands,Apartment,29/06/2024
13500000,1,52,Westlands,Apartment,14/05/2025
25300000,3,192,Westlands,Apartment,15/12/2025
9600000,1,87,Westlands,Apartment,07/10/2021
4500000,1,40,Kileleshwa,Apartment,21/10/2025
22100000,3,217,Kilimani,Apartment,02/06/2024
260000000,6,600,Runda,House,19/10/2023
8000000,1.5,90,Riverside,Apartment,08/04/2024
6700000,1,48,Kileleshwa,Apartment,24/03/2025
5200000,1,70,Mirema,Apartment,10/10/2023
14300000,2,115,Westlands,Apartment,19/10/2024
14000000,2,144,Kileleshwa,Apartment,11/05/2022
13500000,4,176,Syokimau,Apartment,12/11/2021
13500000,4,176,Syokimau,Apartment,01/02/2021
20100000,4,200,Kileleshwa,Apartment,22/01/2023
14300000,2,115,Westlands,Apartment,13/11/2025
14000000,2,144,Kileleshwa,Apartment,21/05/2023
13500000,4,176,Syokimau,Apartment,15/10/2021
13500000,4,176,Syokimau,Apartment,08/05/2023
20100000,4,200,Kileleshwa,Apartment,24/02/2022
13000000,4,130,Kileleshwa,Apartment,18/01/2023
17000000,4,170,Kileleshwa,Apartment,22/12/2025
22100000,3,217,Kilimani,Apartment,05/05/2021
4000000,1,40,Syokimau,Apartment,20/02/2022
6600000,1,58,Parklands,Apartment,29/12/2025
90000000,4,300,Karen,House,28/02/2021
6800000,2,68,Kilimani,Apartment,07/12/2024
20100000,4,200,Kilimani,Apartment,23/07/2025
11000000,3,110,Lavington,Apartment,22/08/2023
4310000,1,51,Lower Kabete,Apartment,03/11/2024
85000000,4,300,Loresho,House,20/11/2021
13500000,4,176,Syokimau,Apartment,25/04/2022
105000000,5,400,Lavington,House,20/06/2025
5500000,3,95,Kitengela,Apartment,23/04/2022
20100000,4,200,Kileleshwa,Apartment,14/02/2021
11500000,2,120,Riverside,Apartment,16/08/2022
25500000,4,270,Membley,Apartment,07/03/2025
14800000,4,148,Kilimani,Apartment,19/03/2021
28000000,4,234,Kiambu Road,House,28/03/2021
28000000,4,234,Kiambu Road,House,19/07/2021
6500000,3,280,Thika,House,27/06/2021
7800000,1,58,Westlands,Apartment,06/03/2023
7800000,1,58,Westlands,Apartment,03/02/2025
7800000,1,58,Westlands,Apartment,13/10/2024
7800000,1,58,Westlands,Apartment,02/01/2025
11500000,2,120,Riverside,Apartment,01/10/2023
10500000,2,110,Riverside,Apartment,28/02/2023
60000000,5,350,Westlands,House,28/09/2021
3600000,2,77,Kitengela,Apartment,07/12/2023
6900000,1,60,Kilimani,Apartment,16/12/2022
7800000,1,58,Westlands,Apartment,30/05/2023
11500000,2,120,Riverside,Apartment,14/07/2022
10500000,2,110,Riverside,Apartment,26/09/2024
60000000,5,350,Westlands,House,30/12/2023
3600000,2,77,Kitengela,Apartment,07/03/2023
6900000,1,60,Kilimani,Apartment,05/01/2025
6500000,1,60,Kilimani,Apartment,26/03/2021
110000000,4,55,Loresho,House,04/08/2023
8000000,2,80,Westlands,Apartment,09/07/2024
4680000,1,50,Lower Kabete,Apartment,08/07/2023
25000000,4,270,Kileleshwa,Apartment,01/11/2023
7300000,3,1800,Nyali,Apartment,16/12/2021
8000000,2,80,Westlands,Apartment,28/11/2025
7600000,2,76,Westlands,Apartment,28/11/2025
33500000,5,302,Kilimani,Apartment,11/12/2021
26300000,4,230,Kilimani,Apartment,09/01/2021
33500000,5,302,Kilimani,Apartment,25/06/2021
26300000,4,230,Kilimani,Apartment,06/05/2024
7000000,2,70,Kilimani,Apartment,28/02/2021
20100000,4,200,Kilimani,Apartment,08/06/2022
13000000,4,130,Kilimani,Apartment,24/09/2022
17000000,4,170,Kilimani,Apartment,15/07/2022
26390000,3,203,Westlands,Apartment,26/07/2024
26390000,3,203,Westlands,Apartment,01/04/2021
4900000,1,49,Westlands,Apartment,19/10/2022
13000000,4,130,Kilimani,Apartment,06/01/2024
17700000,3,160,Westlands,Apartment,04/09/2025
47000000,4,150,Westlands,Apartment,15/10/2022
10000000,2,599,Lavington,Apartment,29/09/2024
8120000,1,58,Westlands,Apartment,21/12/2022
28000000,3,178,Riverside,Apartment,29/01/2025
13000000,2,70,Riverside,Apartment,23/08/2023
22100000,3,217,Kilimani,Apartment,16/08/2023
32000000,3,231,Kiambu,House,21/02/2025
36000000,4,264,Kiambu,House,15/03/2023
20100000,4,200,Kilimani,Apartment,29/01/2022
8200000,1,64,Westlands,Apartment,05/07/2022
7500000,1,56,Westlands,Apartment,22/11/2024
6800000,2,68,Kileleshwa,Apartment,29/11/2021
10300000,2,100,Kilimani,Apartment,29/01/2025
4150000,1,44,Syokimau,Apartment,17/11/2025
260000000,8,800,Runda,House,16/11/2023
31500000,4,230,Westlands,Apartment,04/01/2024
31500000,4,230,Westlands,Apartment,24/09/2025
28000000,2,103,Westlands,Apartment,24/07/2025
20100000,4,200,Lavington,Apartment,14/04/2024
14000000,2,117,Riverside,Apartment,22/01/2021
19500000,3,203,Kileleshwa,Apartment,30/06/2021
4800000,1,50,Syokimau,Apartment,14/02/2023
19000000,3,180,Kileleshwa,Apartment,09/01/2022
150000000,5,600,Lavington,House,07/01/2024
150000000,5,600,Lavington,House,23/05/2025
9900000,2,99,Kilimani,Apartment,09/08/2025
170000000,5,7,Karen,House,09/09/2021
110000000,4,55,Loresho,House,11/08/2025
12500000,2,114,Riverside,Apartment,26/01/2022
150000000,6,650,Lavington,House,26/01/2024
4000000,1,40,Syokimau,Apartment,16/02/2024
35900000,4,246,Langata,House,24/06/2022
12356550,2,91.53,Westlands,Apartment,09/12/2023
10757000,2,107.57,Westlands,Apartment,03/05/2022
9696150,1,66.86,Westlands,Apartment,21/02/2025
9022900,1,78.46,Westlands,Apartment,03/08/2023
9022900,1,78.46,Westlands,Apartment,16/03/2021
6500000,1,64.4,Westlands,Apartment,02/07/2021
25020000,3,182,Kilimani,Apartment,11/11/2024
24270000,3,173,Kilimani,Apartment,22/02/2021
24270000,3,173,Kilimani,Apartment,17/10/2024
6800000,2,68,Lavington,Apartment,31/12/2025
20100000,4,200,Lavington,Apartment,04/11/2025
115000000,5,743,Kyuna,House,20/05/2023
115000000,5,743,Kyuna,House,06/02/2023
115000000,5,743,Kyuna,House,05/08/2025
115000000,5,743,Kyuna,House,29/09/2022
12800000,2,136,Kileleshwa,Apartment,10/09/2025
12700000,2,135,Kileleshwa,Apartment,31/08/2025
12500000,2,128,Kileleshwa,Apartment,01/08/2023
11200000,2,119,Kileleshwa,Apartment,28/02/2023
10400000,2,111,Kileleshwa,Apartment,21/07/2023
9700000,2,87,Kilimani,Apartment,22/02/2021
8200000,1,82,Kileleshwa,Apartment,22/06/2024
6500000,1,66,Kileleshwa,Apartment,11/02/2024
6300000,1,64,Kileleshwa,Apartment,03/12/2025
5800000,1,58,Kileleshwa,Apartment,14/03/2022
18200000,4,215,Parklands,Apartment,13/02/2022
9500000,2,103,Riverside,Apartment,04/08/2022
24000000,3,205,Kileleshwa,Apartment,04/09/2024
15300000,2,122,Kilimani,Apartment,18/04/2025
9700000,2,87,Kilimani,Apartment,02/12/2021
15000000,3,51,Lavington,Apartment,06/03/2022
11000000,2,11,Lavington,Apartment,01/10/2021
37340000,3,141,Westlands,Apartment,07/09/2024
37340000,3,141,Westlands,Apartment,19/02/2022
20100000,4,200,Kileleshwa,Apartment,08/03/2023
87000000,4,400,Rosslyn,House,20/01/2021
11900000,2,107,Westlands,Apartment,25/06/2022
4500000,1,50,Lavington,Apartment,16/04/2021
4500000,1,50,Lavington,Apartment,03/08/2022
6900000,1,58,Kilimani,Apartment,01/11/2025
9100000,2,87,Kilimani,Apartment,08/02/2023
9100000,2,87,Kilimani,Apartment,24/02/2025
5000000,1,85,Syokimau,Apartment,04/02/2023
6900000,1,65,Kileleshwa,Apartment,09/02/2023
6900000,1,65,Kileleshwa,Apartment,15/09/2023
11500000,2,120,Kileleshwa,Apartment,17/06/2021
11500000,2,120,Kileleshwa,Apartment,17/12/2024
11500000,2,120,Kileleshwa,Apartment,26/10/2023
11500000,2,120,Kileleshwa,Apartment,01/03/2021
11500000,2,120,Kileleshwa,Apartment,01/03/2023
11500000,2,110,Kileleshwa,Apartment,01/07/2023
11500000,2,110,Kileleshwa,Apartment,27/01/2022
7000000,1,67,Kileleshwa,Apartment,21/03/2021
7000000,1,67,Kileleshwa,Apartment,30/01/2022
7000000,1,67,Kileleshwa,Apartment,09/12/2025
6900000,1,65,Kileleshwa,Apartment,10/07/2024
6900000,1,65,Kileleshwa,Apartment,02/07/2022
6900000,1,65,Kileleshwa,Apartment,14/04/2024
75000000,4,464,Westlands,House,18/01/2022
9700000,3,146,Syokimau,Apartment,13/03/2021
19000000,3,180,Kileleshwa,Apartment,22/08/2022
35000000,4,650,Runda,House,24/02/2022
35000000,4,650,Runda,House,14/07/2024
7000000,2,70,Lavington,Apartment,10/07/2023
193000000,5,450,Karen,House,24/04/2021
85000000,5,500,Lavington,House,23/09/2025
193000000,5,450,Karen,House,22/03/2021
3710000,1,42,Lower Kabete,Apartment,11/08/2022
85000000,5,450,Lavington,House,17/01/2024
85000000,5,450,Lavington,House,25/12/2021
7800000,1,58,Westlands,Apartment,30/11/2022
14000000,4,147,Ongata Rongai,House,02/01/2021
60000000,4,3,Kitisuru,House,05/05/2022
20100000,4,200,Kileleshwa,Apartment,27/06/2025
120000000,5,55,Runda,House,31/12/2022
6800000,1,70,Riverside,Apartment,20/10/2023
350000000,5,5,Runda,House,19/03/2023
350000000,5,5,Runda,House,28/11/2024
18000000,4,274,Syokimau,House,29/05/2021
9700000,3,145,Syokimau,Apartment,17/07/2024
9700000,3,145,Syokimau,Apartment,20/05/2021
260000000,6,600,Runda,House,18/01/2025
350000000,4,500,Runda,House,11/09/2022
105000000,5,400,Lavington,House,31/07/2022
75000000,5,450,Westlands,Apartment,27/08/2022
6800000,2,68,Kilimani,Apartment,16/03/2021
20100000,4,200,Kilimani,Apartment,12/02/2021
22500000,3,201,Kilimani,Apartment,12/10/2024
55000000,5,350,Lavington,House,10/02/2021
1800000,1,24,Lower Kabete,Apartment,20/04/2023
6800000,2,68,Kilimani,Apartment,05/12/2021
12300000,3,117,Kilimani,Apartment,24/11/2025
9200000,2,88,Kilimani,Apartment,31/01/2024
7900000,2,75,Kilimani,Apartment,30/05/2024
8300000,1,79,Kilimani,Apartment,17/09/2024
12770000,2,94,Westlands,Apartment,22/12/2023
20100000,4,200,Lavington,Apartment,01/09/2023
21000000,4,210,Westlands,Apartment,05/02/2024
15000000,4,150,Westlands,Apartment,31/07/2023
20100000,4,200,Lavington,Apartment,23/01/2023
13000000,4,130,Lavington,Apartment,30/06/2023
17000000,4,170,Lavington,Apartment,16/02/2021
12000000,3,120,Westlands,Apartment,30/04/2023
